RoomId,RoomNumber,RoomName,Level,Area (SF),Volume (CF),Room Location X (ft),Room Location Y (ft),Room Location Z (ft),Boundary Loop,Segment Index,Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Boundary Element Id
1773239,191,Room Name 191,L 0,203.823,2036.106,117.34,162.416,0,1,14,111.465,169.333,0,110.382,169.333,0,1775693
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,1,66.777,213.218,0,67.111,213.218,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,2,67.111,213.218,0,67.111,208.854,0,1502824
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,3,67.111,208.854,0,67.111,199.447,0,1926527
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,4,67.111,199.447,0,67.807,199.447,0,2456291
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,5,67.807,199.447,0,67.807,199.097,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,6,67.807,199.097,0,71.639,199.097,0,1773607
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,7,71.639,199.097,0,71.639,199.447,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,8,71.639,199.447,0,124.548,199.447,0,2456291
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,9,124.548,199.447,0,124.548,242.916,0,1773608
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,10,124.548,242.916,0,124.548,252.166,0,1773608
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,11,124.548,252.166,0,124.548,256.104,0,1773608
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,12,124.548,256.104,0,123.986,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,13,123.986,256.104,0,123.361,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,14,123.361,256.104,0,113.361,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,15,113.361,256.104,0,96.111,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,16,96.111,256.104,0,94.986,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,17,94.986,256.104,0,77.965,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,18,77.965,256.104,0,67.965,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,19,67.965,256.104,0,67.111,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,20,67.111,256.104,0,66.882,256.104,0,1773605
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,21,66.882,256.104,0,66.882,252.166,0,1717415
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,22,66.882,252.166,0,66.548,252.166,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,23,66.548,252.166,0,66.548,242.166,0,1773606
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,24,66.548,242.166,0,66.777,242.166,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,25,66.777,242.166,0,66.777,238.177,0,1952948
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,26,66.777,238.177,0,66.548,238.177,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,27,66.548,238.177,0,66.548,217.156,0,1773606
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,28,66.548,217.156,0,66.777,217.156,0,
1773631,213,Room Name 213,L 0,3276.532,32722.149,95.191,230.099,0,1,29,66.777,217.156,0,66.777,213.218,0,2316342
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,1,66.882,169.666,15,66.882,159.833,15,1379108
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,2,66.882,159.833,15,80.715,159.833,15,1442249
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,3,80.715,159.833,15,80.715,169.333,15,1379153
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,4,80.715,169.333,15,79.632,169.333,15,1887103
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,5,79.632,169.333,15,79.632,169.666,15,
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,6,79.632,169.666,15,72.132,169.666,15,1442247
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,7,72.132,169.666,15,72.132,169.333,15,
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,8,72.132,169.333,15,67.111,169.333,15,1886661
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,9,67.111,169.333,15,67.111,169.666,15,
1440368,142,Room Name 142,L 1,133.993,1231.423,73.798,164.749,15,1,10,67.111,169.666,15,66.882,169.666,15,1442247
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,1,95.215,169.333,15,81.59,169.333,15,1378909
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,2,81.59,169.333,15,81.59,169.666,15,
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,3,81.59,169.666,15,81.382,169.666,15,1442247
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,4,81.382,169.666,15,81.382,159.833,15,1379153
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,5,81.382,159.833,15,95.215,159.833,15,1442249
1440369,143,Room Name 143,L 1,131.486,1206.379,88.298,164.749,15,1,6,95.215,159.833,15,95.215,169.333,15,1379178
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,1,95.882,169.666,15,95.882,159.833,15,1379178
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,2,95.882,159.833,15,109.715,159.833,15,1442249
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,3,109.715,159.833,15,109.715,169.333,15,1379208
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,4,109.715,169.333,15,104.465,169.333,15,1886283
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,5,104.465,169.333,15,104.465,169.666,15,
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,6,104.465,169.666,15,96.965,169.666,15,1442247
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,7,96.965,169.666,15,96.965,169.333,15,
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,8,96.965,169.333,15,96.111,169.333,15,1887145
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,9,96.111,169.333,15,96.111,169.666,15,
1440371,145,Room Name 145,L 1,133.993,1231.423,102.798,164.749,15,1,10,96.111,169.666,15,95.882,169.666,15,1442247
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,1,-0.775,150.333,15,8.548,150.333,15,1286681
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,2,8.548,150.333,15,8.548,162.021,15,1722264
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,3,8.548,162.021,15,-0.775,162.021,15,1621574
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,4,-0.775,162.021,15,-0.775,156.333,15,1624682
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,5,-0.775,156.333,15,2.048,156.333,15,1638044
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,6,2.048,156.333,15,2.048,155.999,15,
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,7,2.048,155.999,15,-0.775,155.999,15,1638044
1440372,146,Room Name 146,L 1,108.025,991.131,2.798,155.67,15,1,8,-0.775,155.999,15,-0.775,150.333,15,1624682
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,1,-1.118,190.333,15,17.154,190.333,15,1286603
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,2,17.154,190.333,15,17.154,184.499,15,1368267
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,3,17.154,184.499,15,22.486,184.499,15,2180442
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,4,22.486,184.499,15,22.485,184.19,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,5,22.485,184.19,15,23.048,184.189,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,6,23.048,184.189,15,23.602,184.189,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,7,23.602,184.189,15,23.621,184.189,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,8,23.621,184.189,15,23.618,184.499,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,9,23.618,184.499,15,24.896,184.471,15,2180110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,10,24.896,184.471,15,24.899,184.187,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,11,24.899,184.187,15,36.983,184.173,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,12,36.983,184.173,15,37.548,184.173,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,13,37.548,184.173,15,37.882,184.172,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,14,37.882,184.172,15,37.882,179.166,15,2177547
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,15,37.882,179.166,15,37.215,179.166,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,16,37.215,179.166,15,37.215,184.173,15,2177547
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,17,37.215,184.173,15,36.983,184.173,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,18,36.983,184.173,15,36.978,183.533,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,19,36.978,183.533,15,31.098,183.665,15,2180110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,20,31.098,183.665,15,31.098,174.437,15,2187668
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,21,31.098,174.437,15,30.431,174.437,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,22,30.431,174.437,15,30.431,183.68,15,2187668
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,23,30.431,183.68,15,27.104,183.754,15,2180110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,24,27.104,183.754,15,27.261,174.766,15,2178162
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,25,27.261,174.766,15,26.594,174.754,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,26,26.594,174.754,15,26.437,183.769,15,2178162
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,27,26.437,183.769,15,24.881,183.804,15,2180110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,28,24.881,183.804,15,23.603,183.833,15,2180110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,29,23.603,183.833,15,23.602,184.189,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,30,23.602,184.189,15,23.048,184.189,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,31,23.048,184.189,15,22.486,184.19,15,1441874
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,32,22.486,184.19,15,22.486,183.833,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,33,22.486,183.833,15,17.16,183.833,15,2180442
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,34,17.16,183.833,15,16.483,183.833,15,2180442
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,35,16.483,183.833,15,15.215,183.833,15,2180442
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,36,15.215,183.833,15,15.215,174.76,15,2180533
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,37,15.215,174.76,15,22.931,174.76,15,2186907
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,38,22.931,174.76,15,22.931,174.093,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,39,22.931,174.093,15,15.215,174.093,15,2186907
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,40,15.215,174.093,15,15.215,173.615,15,1642597
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,41,15.215,173.615,15,14.549,173.615,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,42,14.549,173.615,15,14.549,174.104,15,1642597
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,43,14.549,174.104,15,8.548,174.104,15,1620235
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,44,8.548,174.104,15,-0.775,174.104,15,1620235
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,45,-0.775,174.104,15,-0.775,168.354,15,2194568
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,46,-0.775,168.354,15,2.048,168.354,15,1621362
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,47,2.048,168.354,15,2.048,168.021,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,48,2.048,168.021,15,-0.775,168.021,15,1621362
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,49,-0.775,168.021,15,-0.775,162.354,15,2194568
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,50,-0.775,162.354,15,8.548,162.354,15,1621574
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,51,8.548,162.354,15,8.548,162.187,15,1355120
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,52,8.548,162.187,15,8.548,162.021,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,53,8.548,162.021,15,8.548,162.016,15,1722264
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,54,8.548,162.016,15,8.548,150.333,15,1722264
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,55,8.548,150.333,15,22.715,150.333,15,1286681
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,56,22.715,150.333,15,22.715,155.166,15,1324711
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,57,22.715,155.166,15,22.715,161.999,15,1324711
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,58,22.715,161.999,15,22.715,163.124,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,59,22.715,163.124,15,22.715,163.645,15,1993594
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,60,22.715,163.645,15,15.215,163.645,15,2173306
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,61,15.215,163.645,15,15.215,164.312,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,62,15.215,164.312,15,22.71,164.312,15,2173306
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,63,22.71,164.312,15,23.382,164.312,15,2173306
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,64,23.382,164.312,15,23.382,163.64,15,1993594
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,65,23.382,163.64,15,23.382,163.124,15,1993594
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,66,23.382,163.124,15,23.382,161.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,67,23.382,161.999,15,23.382,155.166,15,1324711
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,68,23.382,155.166,15,37.215,155.166,15,1442026
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,69,37.215,155.166,15,37.215,163.645,15,1525501
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,70,37.215,163.645,15,32.931,163.645,15,2173074
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,71,32.931,163.645,15,32.931,164.312,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,72,32.931,164.312,15,37.215,164.312,15,2173074
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,73,37.215,164.312,15,37.215,169.104,15,2175573
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,74,37.215,169.104,15,37.215,170.229,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,75,37.215,170.229,15,37.215,175.156,15,2177547
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,76,37.215,175.156,15,37.882,175.156,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,77,37.882,175.156,15,37.882,170.229,15,2177547
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,78,37.882,170.229,15,37.882,169.104,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,79,37.882,169.104,15,37.882,163.979,15,2175573
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,80,37.882,163.979,15,37.882,155.166,15,1525501
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,81,37.882,155.166,15,37.882,149.999,15,1525501
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,82,37.882,149.999,15,37.882,149.77,15,1525501
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,83,37.882,149.77,15,37.215,149.77,15,2456283
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,84,37.215,149.77,15,37.215,149.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,85,37.215,149.999,15,37.21,149.999,15,1525472
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,86,37.21,149.999,15,23.387,149.999,15,1525472
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,87,23.387,149.999,15,23.382,149.999,15,1525472
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,88,23.382,149.999,15,23.048,149.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,89,23.048,149.666,15,8.548,149.666,15,1286681
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,90,8.548,149.666,15,-1.452,149.666,15,1286681
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,91,-1.452,149.666,15,-1.452,140.999,15,1440525
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,92,-1.452,140.999,15,8.215,140.999,15,2168964
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,93,8.215,140.999,15,8.215,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,94,8.215,140.666,15,9.111,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,95,9.111,140.666,15,9.111,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,96,9.111,140.999,15,17.882,140.999,15,2168568
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,97,17.882,140.999,15,22.486,140.999,15,2168568
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,98,22.486,140.999,15,22.486,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,99,22.486,140.666,15,23.611,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,100,23.611,140.666,15,23.611,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,101,23.611,140.999,15,27.548,140.999,15,2169090
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,102,27.548,140.999,15,37.215,140.999,15,2169090
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,103,37.215,140.999,15,37.215,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,104,37.215,140.666,15,38.111,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,105,38.111,140.666,15,38.111,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,106,38.111,140.999,15,46.882,140.999,15,2169589
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,107,46.882,140.999,15,51.486,140.999,15,2169589
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,108,51.486,140.999,15,51.486,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,109,51.486,140.666,15,52.611,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,110,52.611,140.666,15,52.611,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,111,52.611,140.999,15,56.548,140.999,15,2169746
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,112,56.548,140.999,15,66.215,140.999,15,2169746
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,113,66.215,140.999,15,66.215,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,114,66.215,140.666,15,67.111,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,115,67.111,140.666,15,67.111,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,116,67.111,140.999,15,75.882,140.999,15,2169836
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,117,75.882,140.999,15,80.486,140.999,15,2169836
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,118,80.486,140.999,15,80.486,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,119,80.486,140.666,15,81.611,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,120,81.611,140.666,15,81.611,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,121,81.611,140.999,15,85.548,140.999,15,2170012
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,122,85.548,140.999,15,95.215,140.999,15,2170012
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,123,95.215,140.999,15,95.215,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,124,95.215,140.666,15,96.111,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,125,96.111,140.666,15,96.111,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,126,96.111,140.999,15,104.882,140.999,15,2170228
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,127,104.882,140.999,15,109.486,140.999,15,2170228
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,128,109.486,140.999,15,109.486,140.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,129,109.486,140.666,15,110.611,140.666,15,1440702
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,130,110.611,140.666,15,110.611,140.999,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,131,110.611,140.999,15,114.548,140.999,15,2169420
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,132,114.548,140.999,15,124.548,140.999,15,2169420
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,133,124.548,140.999,15,134.618,140.999,15,1525073
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,134,134.618,140.999,15,134.566,183.833,15,1441001
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,135,134.566,183.833,15,124.548,183.833,15,1623960
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,136,124.548,183.833,15,117.536,183.833,15,2179179
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,137,117.536,183.833,15,117.403,183.833,15,2626110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,138,117.403,183.833,15,110.048,183.833,15,2626110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,139,110.048,183.833,15,109.821,183.833,15,2626110
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,140,109.821,183.833,15,109.71,183.833,15,2623336
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,141,109.71,183.833,15,101.419,183.833,15,2623336
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,142,101.419,183.833,15,89.307,183.833,15,2624323
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,143,89.307,183.833,15,88.586,183.833,15,2624323
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,144,88.586,183.833,15,88.586,184.166,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,145,88.586,184.166,15,88.402,184.166,15,1773305
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,146,88.402,184.166,15,88.402,183.833,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,147,88.402,183.833,15,79.765,183.833,15,2625194
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,148,79.765,183.833,15,77.14,183.833,15,2626412
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,149,77.14,183.833,15,75.473,183.833,15,2626412
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,150,75.473,183.833,15,72.099,183.833,15,2626412
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,151,72.099,183.833,15,71.765,184.166,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,152,71.765,184.166,15,71.76,184.166,15,2008766
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,153,71.76,184.166,15,66.548,184.166,15,2008766
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,154,66.548,184.166,15,61.465,184.166,15,2008766
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,155,61.465,184.166,15,61.465,198.333,15,1526221
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,156,61.465,198.333,15,56.986,198.333,15,2619379
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,157,56.986,198.333,15,56.986,198.666,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,158,56.986,198.666,15,56.882,198.666,15,1441645
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,159,56.882,198.666,15,56.882,198.333,15,
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,160,56.882,198.333,15,47.215,198.333,15,2618822
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,161,47.215,198.333,15,47.106,198.333,15,2618822
1440376,150,Room Name 150,L 1,5587.307,,27.081,178.781,15,1,162,47.106,198.333,15,38.142,198.333,15,2618520
